item_id,rarity,name (en),Item type (en)
15161,3,The Detartar,One-handed Staff
15163,2,Cracka Smile,Ring
15164,3,The Party Bloc,Breastplate
15193,2,Black Widow Cloak,Cloak
15194,2,Black Widow Boots,Boots
15195,3,Black Widow Amulet,Amulet
15196,2,Black Widow Ring,Ring
15197,3,Black Widow Clasp,Helmet
15199,3,Phosphorescent Boots,Boots
15200,3,Phosphorescent Amulet,Amulet
15201,3,Phosphorescent Ring,Ring
15202,3,Phosphorescent Clasp,Helmet
15204,2,Arachneean Headgear,Helmet
15205,2,Arachneean Cloak,Cloak
15206,2,The Phosphorescent,Belt
15207,2,Arachneean Boots,Boots
15208,2,Arachneean Breastplate,Breastplate
15209,2,Fluo Ring,Ring
15210,2,Nu-Clear Cudgel,Two-handed Staff
15212,2,The Supernova,Wand
15215,4,The Toxispike,Hand
15217,2,Free Radigger,Shovel
15218,3,Zizotopes,Boots
15257,4,Iop Emblem,Emblem
15258,4,Cra Emblem,Emblem
15260,4,Sacrier Emblem,Emblem
15261,4,Ecaflip Emblem,Emblem
15262,4,Eniripsa Emblem,Emblem
15263,4,Sadida Emblem,Emblem
15264,4,Xelor Emblem,Emblem
15265,4,Enutrof Emblem,Emblem
15266,4,Rogue Emblem,Emblem
15267,4,Pandawa Emblem,Emblem
15268,4,Feca Emblem,Emblem
15269,4,Osamodas Emblem,Emblem
15270,4,Foggernaut Emblem,Emblem
15271,4,Sram Emblem,Emblem
15284,3,Kroraging Helmet,Helmet
15285,3,Krotector Helmet,Helmet
15286,3,Krolevel Helmet ,Helmet
15287,3,Krospeed Helmet ,Helmet
15288,3,Kroraging Torso,Breastplate
15289,3,Krotector Torso ,Breastplate
15290,3,Krolevel Torso,Breastplate
15291,3,Krospeed Torso,Breastplate
15292,3,Kroraging Cloak ,Cloak
15293,3,Krotector Cloak ,Cloak
15294,3,Krolevel Cloak,Cloak
15295,3,Krospeed Cloak ,Cloak
15296,3,Kroraging Epaulettes ,Epaulettes
15297,3,Krotector Epaulettes,Epaulettes
15298,3,Krolevel Epaulettes,Epaulettes
15299,3,Krospeed Epaulettes,Epaulettes
15359,3,Holshy Bangs ,Helmet
15366,3,Tofurby Amulet,Amulet
15388,2,Chafer Legs,Pets
15401,2,Belly Clencher,Hammer
15402,2,The Ratpatch,Breastplate
15403,3,Ratical Ring,Ring
15404,4,Ratty Riot Shield,Shield
15405,3,The Ratataka,One-handed Staff
15406,2,Ratto Rake,Shovel
15407,3,The Laughing Rat,Belt
15411,3,Ratical Breastplate,Breastplate
15412,2,Ratical Headgear,Helmet
15413,2,Ratical Cloak,Cloak
15414,3,Ratical Ring,Ring
15415,3,Rattagain Headgear,Helmet
15416,3,Rattagain Amulet,Amulet
15417,3,Rattagain Breastplate,Breastplate
15418,3,Rattagain Boots,Boots
15419,3,Ratical Boots,Boots
15470,2,Enraged Tofu Amulet,Amulet
15472,3,Enraged Tofu Belt,Belt
15478,7,Cockabootsledo,Boots
15498,3,Epincerettes,Epaulettes
15574,3,Googoolden Axe,Axe
15578,3,Enraged Gobball Ring,Ring
15579,3,Enraged Gobball Amulet,Amulet
15580,3,Enraged Gobball Belt,Belt
15582,3,Enraged Gobball Boots,Boots
15584,3,Primitive Gobball Cape,Cloak
15587,3,Primitive Gobball Breastplate,Breastplate
15588,3,Primitive Gobball Boots,Boots
15621,3,Celestial Strich Cape,Cloak
15634,3,Uchino Cape,Cloak
15738,3,Wakfu Headgear,Helmet
15739,3,The Levy Lup,Shield
15740,3,The Swordex,Sword
15818,2,Snow Bow Meow,Pets
15819,2,Araknomecha,Pets
15820,2,YeCh'Ti'Wawa,Pets
15851,3,Gobbalrog Cloak,Cloak
15852,3,Rampart Cloak,Cloak
15948,2,Boohemoth Boots,Boots
15949,2,Icecast Bone Boots,Boots
15951,2,Polar Breastplate,Breastplate
15952,3,Icecast Bone Breastplate,Breastplate
15953,3,Mecha-Cloak,Cloak
15954,3,Boohemoth Cloak,Cloak
15959,3,Icy Ring,Ring
15960,2,Icecast Bone Ring,Ring
15961,2,Boohemoth Headgear,Helmet
15962,3,Polar Headgear,Helmet
15963,2,Polar Belt,Belt
15964,2,Boohemoth Epaulettes,Epaulettes
15965,3,Polar Amulet,Amulet
15966,2,Icecast Bone Amulet,Amulet
15971,2,Mecha-Breastplate,Breastplate
15972,2,Mecha-Helmet,Helmet
15973,2,Mecha-Epaulettes,Epaulettes
15987,1,Hogmeiser's Worn Boots,Boots
15988,2,Luthuthu Belt,Belt
15989,3,The Habrazieff,Axe
16015,2,YeCh'Ti'Wawa Epaulettes,Epaulettes
16016,3,YeCh'Ti'Wawa Breastplate,Breastplate
16018,3,YeCh'Ti'Wawa Amulet,Amulet
16019,2,YeCh'Ti'Wawa's Belt,Belt
16025,3,Boohmulet,Amulet
16026,2,Frozen Bulwark,Shield
16027,2,Hemoh Boots,Boots
16028,2,Boohemoth Ring,Ring
16029,3,Capittle Cloak,Cloak
16030,3,Serrated Saber,Two-handed Sword
16033,3,Hagen Daz's Armor,Breastplate
16034,3,Hagen Daz Amulet,Amulet
16035,2,Hagen Daz's Helmet,Helmet
16036,2,Hagen Daz's Epaulettes,Epaulettes
16037,3,Golden Cloak,Cloak
16038,2,Crackercrumb,Wand
16039,2,Arktite Epaulettes,Epaulettes
16040,3,Crackmitten Ring,Ring
16041,2,Hagen Daz's Boots,Boots
16042,3,Hagen Daggerz ,Dagger
16044,2,Necroforged Ring,Ring
16045,2,Necroforged Boots,Boots
16046,3,Necroforged Cloak,Cloak
16047,3,Necroforged Belt,Belt
16048,2,Chaferization Breastplate,Breastplate
16049,3,Chaferized Shield,Shield
16050,2,Warmabones Belt,Belt
16051,2,Ketcha Fishbone,Dagger
16052,2,Freezzy-Breezzy Breastplate,Breastplate
16053,3,Refreezza Rated Helmet,Helmet
16055,2,Sylargh's Epaulettes,Epaulettes
16056,2,Sylargh's Belt,Belt
16057,3,Sylargh's Amulet,Amulet
16058,3,Sylargh's Boots,Boots
16059,2,Mecha-Ring,Ring
16060,3,Mecha-Cane,Two-handed Staff
16061,2,Big Drive Belt,Belt
16062,3,Adoussur Bow,Bow
16063,3,Mechamulet,Amulet
16064,2,Supreme Mecha-Ring,Ring
16074,7,Hazieff's Helmet,Helmet
16083,2,Ice Shovel,Shovel
16084,3,Icy Heart Ring,Ring
16085,2,I Scream Spoon,One-handed Staff
16086,3,Great Ice Cape,Cloak
16088,3,Winter Coat,Cloak
16104,3,Klime's Boots,Boots
16108,4,Fhenris's Frozen Fang,Two-handed Sword
16109,3,Herr Peece's Gloves,Ring
16110,3,Lou Bricante's Jacket,Breastplate
16111,3,Mayor Cantile's Medal,Amulet
16112,2,Wigemoth,Helmet
16113,3,Boohested Epaulettes,Epaulettes
16114,3,Wawa Collar,Amulet
16115,2,Wa Claws,Boots
16117,2,Blade O'Wulf,Sword
16118,2,Ice Age Tablecloth,Cloak
16119,2,Freezewell Cards,Cards
16120,3,Seawater Neckpiece,Amulet
16139,3,Count Harebourg's Clock Hand,Hand
16146,3,Count Harebourg's Shield,Shield
16149,3,Bolt,Ring
16151,2,Sawlargh,Axe
16152,3,Sylargh's Breastplate,Breastplate
16697,2,Krakotte,Pets
16708,2,Young Wild Sow,Pets
16719,2,Scarafly,Pets
16730,2,Surimi,Pets
16736,2,Ghast,Pets
16758,3,Jelly Ring,Ring
16759,2,Strawberry Jelly Headgear,Helmet
16760,2,Blue Raspberry Jelly Bubboots,Boots
16761,2,Mint Jelly Breastplate,Breastplate
16762,3,Lemon Jelly Amulet,Amulet
16764,3,Toothpick,Hand
16765,3,Cocktail Straw,Two-handed Staff
16767,3,Lemon Aid,Shield
16768,3,Pinokiolada Amulet,Amulet
16769,3,Blueberry,Cloak
16771,3,Royal Jelly Ring,Ring
16772,4,Jelt,Belt
16773,2,Royal Stirrer,Wand
16774,2,Royal Smoothettes,Epaulettes
16775,2,Royal Gumboots,Boots
16776,3,Royal Kir-Ring,Ring
16777,3,Royalty Crown,Helmet
16786,2,Sand Cloak,Cloak
16787,2,Sand Breastplate,Breastplate
16788,2,Sand Hoppers,Boots
16789,3,Sand Ring,Ring
16791,3,Beach Mask ,Helmet
16792,3,Captain's Hook,Dagger
16793,2,Sand Helmet,Helmet
16794,3,Beach Paddle,Axe
16795,3,Body Board,Shield
16796,2,Rose of the Sands,Amulet
16798,3,String of Shells,Amulet
16800,2,Shell'f Defence,Shield
16801,3,Facetious Shovel,Shovel
16802,2,Oyster Belt,Belt
16803,2,Oyster Ring,Ring
16804,3,Oyster Cloak,Cloak
16805,3,Oyster Oxters,Epaulettes
16812,2,Beach Floats,Epaulettes
16813,2,Beach Sandals,Boots
16814,2,Beach Towel,Cloak
16815,3,Beach Hat,Helmet
16817,3,Trunks ,Belt
16818,2,Swimsuit,Breastplate
16819,2,Floating Noodle,Two-handed Staff
16820,3,Emergency Buoy,Belt
16821,2,Beach Cards,Cards
16822,3,Tanked Top,Breastplate
16825,3,Jelly Sword,Sword
16826,2,Inflatable Sword,Sword
16827,3,Inflatable Shield,Shield
16828,2,Swollen Amulet,Amulet
16829,3,Puffy Helmet,Helmet
16830,3,Inflatable Armbands,Epaulettes
16831,2,Blow-Up Shorts,Belt
16850,2,Golden Krakotte,Pets
16852,2,Golden Scarafly,Pets
16854,2,Golden Young Wild Sow,Pets
16855,2,Golden Surimi,Pets
16891,2,Trool Mace,Hammer
16892,3,Trool Finery,Cloak
16893,2,Beltolier,Belt
16894,3,Troolish Shoulderguards,Epaulettes
16895,2,El Pochito Mask,Helmet
16896,2,El Pochito Ring,Ring
16897,3,El Pochito Cloak,Cloak
16898,3,El Pochito Pixie Boots,Boots
16899,2,El Pochito Shield,Shield
16900,2,El Pochito Dagger,Dagger
16901,3,El Pochito Thong,Belt
16903,3,Imperial Trool Helmet,Helmet
16904,3,Imperial Trool Belt,Belt
16905,3,Imperial Trool Breastplate,Breastplate
16906,3,Imperial Trool Epaulettes,Epaulettes
16908,3,Strawberry Bubbleplate,Breastplate
16909,3,Blue Raspberry Bubbleplate,Breastplate
16912,3,Strawberry Bubble,Helmet
16913,3,Blue Raspberry Bubble,Helmet
16918,3,Strawberry Beachboots,Boots
16919,3,Blue Raspberry Beachboots,Boots
16929,2,Bow Wow,Pets
16965,4,Dragon Pig Helmet,Helmet
16966,4,Dragon Pig Trotters,Boots
16967,4,Dragon Pig Winglets,Epaulettes
16969,3,Larduous Hat,Helmet
16970,3,Larduous Boots,Boots
16971,3,Larduous Epaulettes,Epaulettes
16972,3,Larduous Breastplate,Breastplate
16974,4,Dragon Pig Bandage,Ring
16975,4,Turq Tutu,Belt
16976,4,Dragon Pig Kimono,Cloak
16977,4,Dragon Pig Beads,Amulet
17006,3,Phosphorescent Breastplate,Breastplate
17007,4,Dragon Pig Breastplate,Breastplate
17021,2,Bilby,Pets
17026,2,Croum,Pets
17037,2,Dragoone,Pets
17051,2,Golden Croum,Pets
17074,2,Wabbit Costume,Costumes
17097,3,Sage Helm,Helmet
17101,3,Initiate Helm,Helmet
17105,3,Apprentice Helm,Helmet
17109,3,Sage Breastplate,Breastplate
17113,3,Initiate Breastplate,Breastplate
17117,3,Apprentice Breastplate,Breastplate
17121,3,Sage Cape,Cloak
17125,3,Initiate Cape,Cloak
17129,3,Apprentice Cape,Cloak
17133,3,Sage Amulet,Amulet
17137,3,Initiate Amulet,Amulet
17141,3,Apprentice Amulet,Amulet
17145,3,Sage Epaulettes,Epaulettes
17149,3,Initiate Epaulettes,Epaulettes
17152,3,Apprentice Epaulettes,Epaulettes
17157,3,Sage Belt,Belt
17161,3,Initiate Belt,Belt
17165,3,Apprentice Belt,Belt
17169,3,Sage Boots,Boots
17173,3,Initiate Boots,Boots
17177,3,Apprentice Boots,Boots
17181,3,Sage Ring,Ring
17185,3,Initiate Ring,Ring
17189,3,Apprentice Ring,Ring
17210,3,Apprentice Shield,Shield
17214,3,Zombo,Shovel
17228,3,Lenald Neal-muffs,Helmet
17229,3,Lenald Kimono,Breastplate
17230,3,Lenald Tabi,Boots
17231,2,Lenald Maltial Alt Belt,Belt
17233,3,Neemoi-Lenald Tail,Cloak
17236,3,Maltial Alt Staff,One-handed Staff
17237,2,Old Lenald Kimono,Breastplate
17238,3,Lenald Wok,Helmet
17240,3,Seal Of Wisdom,Ring
17241,3,Ful Paddy Hat,Helmet
17242,3,Victoly Amulet,Amulet
17243,3,Kunalds,Cards
17244,4,Empelol's Breastplate,Breastplate
17245,3,Empelol's Ling,Ring
17246,3,Emplolettes,Epaulettes
17247,3,Empelol's Cloak,Cloak
17252,3,Black Wabbit Bandana,Helmet
17253,3,Black Wabbit Undewweaw,Belt
17254,3,Black Wabbit Paws,Boots
17255,3,Black Wabbit Amulenewgy,Amulet
17257,3,The Wompifest,Shield
17258,2,Black Cawwot Poniawd,Dagger
17260,3,Scemu Ring,Ring
17261,3,Black Coat,Breastplate
17262,3,Slakjahs,Epaulettes
17263,2,Waw Pompoms,Epaulettes
17265,3,Seal of Rage,Ring
17267,3,Amuleto,Amulet
17268,3,Scepter of Wage,Two-handed Staff
17269,3,Emiw Shoes,Boots
17270,4,Emiw Amulet,Amulet
17271,3,Emiw Beawd,Breastplate
17272,3,Emiw Wing,Ring
17278,3,Wabbit Mask,Helmet
17279,3,Wabbit Coat,Breastplate
17280,3,Wabbit Paws,Boots
17281,3,Wabbit Stampew,Ring
17283,3,Tiwabbit Axe,Axe
17284,2,Cawwot Rod,Wand
17285,3,Wo Wabbit Amulet,Amulet
17287,3,Cawwot Poniawd,Dagger
17288,2,Huge Cawwot,Two-handed Sword
17290,3,Pompom Belt,Belt
17291,2,Pompom Shield,Shield
17292,3,Cawwot Wound,Ring
17293,3,Gwand Viziew's Scepter,Two-handed Staff
17294,3,Gwand Viziew's Cloak,Cloak
17295,3,Gwand Viziew's Beawd,Breastplate
17296,3,Gwand Viziew Sandals,Boots
17297,3,Gwand Viziew Amulet,Amulet
17303,3,Guawd Helmet,Helmet
17304,3,Gauwd Cloak,Cloak
17305,3,Gauwd Epaulettes,Epaulettes
17306,3,Guawd Toga,Breastplate
17308,3,Oranged Wa,Cloak
17309,2,Slingshot,Bow
17310,3,Little Guawd Helmet,Helmet
17311,3,Gauntlet,Ring
17312,3,Duwandil,Sword
17313,2,Beltstwap,Belt
17314,2,Gauwd Fishing Spear,One-handed Staff
17315,3,Gauwd Mowning Staw,Hammer
17317,3,Wo Shield,Shield
17318,3,Wingbot,Ring
17319,3,Wobot Glasses,Helmet
17320,3,Wobot Medal,Amulet
17321,3,Wobotic Back-up Undewweaw,Belt
17322,7,Woboots,Boots
17325,3,The Wa's Seal,Ring
17327,4,Wa Wamulet,Amulet
17328,3,The Wa's Scepter,Two-handed Staff
17329,3,Wa Wabbit's Corset,Belt
17330,3,Wa Wabbit's Awmbands,Epaulettes
17331,3,Wa Wabbit's Cloak,Cloak
17332,7,Wa Wabbit's Cwown,Helmet
17338,3,Boney Zwombbit Epaulettes,Epaulettes
17339,3,Boney Zwombbit Paws,Boots
17340,3,Boney Zwombbit Claw,Ring
17341,3,Zwombbit Torso,Breastplate
17343,2,Wo Zwombbit Mask,Helmet
17345,3,Infected Cawwot Sword,Sword
17346,3,Belt of Contagion,Belt
17347,3,Wotten Cawds,Cards
17348,3,Zwombwork Cloak,Cloak
17350,3,Twin-Pwonged Cawwot,Hand
17352,3,Infected Bow,Bow
17353,3,Infected Ring,Ring
17354,3,Genetically Modified Cloak,Cloak
17355,3,Genetically Modified Belt,Belt
17356,3,Genetically Modified Boots,Boots
17357,7,Genetically Modified Epaulettes,Epaulettes
17431,3,Magic Cawwot Boots,Boots
17432,3,Magic Cawwot Epaulettes,Epaulettes
17433,3,Magic Cawwot Breastplate,Breastplate
17488,2,The Dedpiksel Spear,Hand
17498,5,Meridia Insignia,Emblem
17533,3,The Dedpiksel Pike,Hand
17543,5,Nettlez,Cloak
17544,5,Solomonk,Helmet
17545,5,Celestial Bearbarian Amulet,Amulet
17546,5,The Powerful Dazzling Belt,Belt
17577,2,Phoenix,Pets
17605,1,Thrashyr,Axe
17657,7,Claymore of Fhenris,Two-handed Sword
17659,7,Bax Stab Ax,Axe
17732,2,Aristocrab Staff,One-handed Staff
17733,2,Effigy Cards,Cards
17735,3,Crobak Dagger,Dagger
17736,2,Clergyman Sword,Sword
17737,2,Bluestar Sword,Sword
17740,2,Hammer of Death,Hammer
17743,2,First Swipes Club,Two-handed Staff
17744,4,Troyle's GG Shield,Shield
17745,3,Dreamy Blade,Two-handed Sword
17747,3,The Foolmoun,Shield
17748,3,Maltial Cape,Cloak
17749,3,Well-Guawded Cape,Cloak
17750,2,Brutal Tiara,Helmet
17752,3,Wild Gobball Breastplate,Breastplate
17753,1,Wild Gobball Epaulettes,Epaulettes
17754,3,Wild Gobball Helmet ,Helmet
17755,2,Wild Gobball Ring,Ring
17757,2,Staff of Great Wisdom,Two-handed Staff
17758,2,Hammer of Savagery,Hammer
17759,3,Wild Belt ,Belt
17767,2,Great Wild Gobball Boots,Boots
17768,2,Great Wild Gobball Ring ,Ring
17769,3,Great Wild Gobball Amulet,Amulet
17770,3,Great Wild Gobball Cape ,Cloak
17773,2,Feesy's Bow,Bow
17774,3,Feesy's Boots,Boots
17776,3,Rotten Daggawot,Dagger
17782,3,Initiate Shield,Shield
17783,3,Sage Shield,Shield
17787,3,Noke's Boots,Boots
17788,2,Noke's Talisman ,Amulet
17789,2,Noke's Mask ,Helmet
17791,2,Prickel Ring,Ring
17792,2,Necrogrine Hand,Hand
17794,2,The Watch,Shield
17800,3,Noke's Cloak ,Cloak
17804,2,Patched Bwork Breastplate,Breastplate
17805,3,Seeping Bwork Boots,Boots
17806,2,Greasy Bwork Helmet,Helmet
17807,2,Brown Bwork Cape,Cloak
17810,3,Thork Breastplate,Breastplate
17811,2,Thork Epaulettes,Epaulettes
17812,3,Thork Amulet,Amulet
17813,3,Thork Belt,Belt
17814,2,Thork Boots,Boots
17815,3,Thork's Hammer,Hammer
17816,2,Bworcine Pedalian Cincture,Belt
17817,3,Immaculate Bwork Amulet,Amulet
17818,2,Bwork Sword,Sword
17819,2,Bwork Shield,Shield
17856,3,Excarnal Anti-Totem Scepter,Sword
17861,3,The Stars Custard Tart,Amulet
17919,1,Medal of Merit,Emblem
18005,5,Otomai's Disciple Armor,Breastplate
18049,2,Tamed Abomination,Pets
18088,3,Ocushu Skin,Cloak
18089,4,Tormented Cape,Cloak
18090,3,Ocushu Torso,Breastplate
18091,3,Tormented Breastplate,Breastplate
18094,3,Ocushu Link,Belt
18095,3,Tormented Belt,Belt
18098,3,Ocushu Spikes,Epaulettes
18099,3,Tormented Epaulettes,Epaulettes
18149,3,Cactaboots,Boots
18150,3,Prickelback,Cloak
18151,3,Cactabrooch,Amulet
18152,3,Ecactettes,Epaulettes
18154,3,Ponktius Helmet,Helmet
18155,4,Ponktius Belt,Belt
18156,3,Ponktius Torso,Breastplate
18157,3,Ponktius's Cloak,Cloak
18159,4,Mushmantle,Cloak
18160,3,Poroplast,Breastplate
18161,3,Sporettes,Epaulettes
18162,3,Floral Sporing,Ring
18164,3,Sugnuf Boots,Boots
18165,3,Collective Pensivant,Amulet
18166,4,Sugnuf Torso,Breastplate
18167,3,Sugnuf's Pearls,Belt
18169,3,The Ripper,Dagger
18170,3,Cactaegis,Breastplate
18171,4,Cactlass,Sword
18172,3,Pinhead,Helmet
18173,3,Spiky Fist,Ring
18175,3,Poinkpoink Shield,Shield
18176,3,Poinkpoink Boots,Boots
18177,4,Chop-Chop,Hammer
18178,3,Epoinkettes,Epaulettes
18179,3,Spore Boots,Boots
18180,3,Portabella,Wand
18181,4,Inkap,Helmet
18182,3,Spore Black Belt,Belt
18183,3,The Cap,Helmet
18184,3,Spore Launcher,Two-handed Staff
18185,3,Fungaulettes,Epaulettes
18186,4,Dethkap,Helmet
18187,4,Sugnuf Skin,Cloak
18188,4,Sprecious,Ring
18219,3,Ocushu Feet,Boots
18220,3,Tormented Boots,Boots
18221,3,Ocushu Vision,Helmet
18222,4,Tormented Helmet,Helmet
18284,1,Novice Sword,Sword
18285,1,Novice Shield,Shield
18286,1,Novice Cloak,Cloak
18287,1,Novice Hat,Helmet
18306,4,Shushu Emblem,Emblem
18380,5,Harry Boots,Boots
18381,5,Dark Vlad's Epaulettes,Epaulettes
18386,3,Troolgodyte Poncho,Cloak
18387,3,Dagger of the Ancestral Spirit,Dagger
18388,5,Asse Shield,Shield
18389,2,Gobbly,Pets
18432,4,Masqueraider Emblem,Emblem
18445,4,Picus Shushu,Hand
18446,4,Tigus Shushu,Wand
18447,4,Frappus Shushu,One-handed Staff
18448,4,Cartus Shushu,Cards
18449,4,Glaivus Shushu,Sword
18450,4,Arcus Shushu,Bow
18451,4,Brutus Shushu,Two-handed Staff
18452,7,Claymus Shushu,Two-handed Sword
18453,4,Tranchus Shushu,Axe
18454,4,Martus Shushu,Hammer
18456,4,Excavatus Shushu,Shovel
18458,3,Victus Shell,Breastplate
18459,3,Victus Helmet,Helmet
18460,7,Victus Hood,Cloak
18461,3,Victus Epaulettes,Epaulettes
18462,3,Victus Feet,Boots
18464,5,Flaxhid Talisman,Amulet
18524,3,Srambad Amulet,Amulet
18525,3,Dwarf Bulldagger Collar,Amulet
18526,4,Enurado Amulet,Amulet
18527,3,Onist Amulet,Amulet
18528,3,Srambad Shoulder Pads,Epaulettes
18529,4,The Shadows of the Veiled Souls,Epaulettes
18530,3,The Shadow Eaters,Epaulettes
18531,3,Enurado Shoulder Pads,Epaulettes
18532,3,Srambad Mask,Helmet
18533,3,Solkruptian Stare,Helmet
18534,3,Cledus'Covered,Helmet
18535,4,Srambad Chest Plate,Breastplate
18536,3,Orgasmik Chest Plate,Breastplate
18537,5,Souleater,Breastplate
18538,3,Enurado Chest Plate,Breastplate
18539,3,Cledus'Tight,Breastplate
18540,3,Darkside Cloak,Cloak
18541,3,Nocturnal Stealth Cloak,Cloak
18542,4,Apothecloakery,Cloak
18543,3,Credit Cloak,Cloak
18544,4,Onist Cloak,Cloak
18545,3,Trickree Belt,Belt
18546,4,The tight shadow,Belt
18547,3,Enurado Belt,Belt
18548,4,The Shock Absorber,Belt
18549,4,Beltinterest,Belt
18550,4,Srambad's Shadow,Boots
18551,3,Solkrupt's Shadow,Boots
18552,3,The Agiots,Boots
18553,3,String Hold,Ring
18554,3,Expire Ring,Ring
18555,5,Golden Keychain,Ring
18556,3,Longblade Dagger,Dagger
18557,3,Nataraja Dagger,Dagger
18558,3,Starless Night Slicer,Axe
18559,3,Falling Shadome,Shield
18560,4,The Laughing Scythe,Two-handed Staff
18561,3,Bank Card,Cards
18562,3,The Overdrawn,Shovel
18563,3,Withdrawal Hand,Hand
18564,3,Armored Strong Shield,Shield
18565,4,Accounts Key,Two-handed Sword
18566,3,Relay Kamasword,Sword
18567,4,The Shovelone,Shovel
18608,2,Water Festival Costume,Costumes
18615,2,Passenthru Costume,Costumes
18616,2,Adal Costume,Costumes
18632,3,Wagicien Cloak,Cloak
18633,3,The Spin Ache Sword,Sword
18634,3,Wabbitwing,Ring
18635,3,The Oldixring,Ring
18636,3,The Zumbado,Ring
18637,4,Loyal Guawd Talisman,Amulet
18638,7,Emiwlet Amulet,Amulet
18639,3,Wambomulet,Amulet
18640,3,The Zwombbelt,Belt
18641,7,Lenald Walm Pelt,Belt
18642,3,Infected Gweat Helm,Helmet
18643,3,Used Wo-Boots,Boots
18644,3,Wa Wabbit Shoulder Pads,Epaulettes
18645,7,Vizion Dagger,Dagger
18670,4,Shushu Emblem,Emblem
18671,4,Shushu Emblem,Emblem
18672,4,Shushu Emblem,Emblem
18673,4,Shushu Emblem,Emblem
18674,4,Shushu Emblem,Emblem
18675,4,Shushu Emblem,Emblem
18676,4,Shushu Emblem,Emblem
18677,4,Shushu Emblem,Emblem
18678,4,Shushu Emblem,Emblem
18679,4,Shushu Emblem,Emblem
18680,4,Shushu Emblem,Emblem
18681,4,Shushu Emblem,Emblem
18682,1,Dragoturkey,Mounts
18691,7,Ancient Trool Warrior Spikes,Epaulettes
18693,7,Old Sanefty Belt,Belt
18694,7,Happy Sram Kimono,Breastplate
18699,7,Golden Belt,Belt
18704,1,Dragoturkey,Mounts
18705,1,Dragoturkey,Mounts
18706,1,Dragoturkey,Mounts
18709,2,Dragosteed,Mounts
18710,2,Destruction Dragosteed,Mounts
18711,2,Dragosteed,Mounts
18712,2,Dragosteed,Mounts
18736,2,Golden Bow Meow,Pets
18737,2,Golden Bow Wow,Pets
18766,1,Mercenary Breastplate,Breastplate
18767,1,Profane Mercenary Boots,Boots
18768,2,Mercenary Cape,Cloak
18769,1,Nun,Sword
18770,1,Chukapi,Dagger
18771,1,Nanny Amulet,Amulet
18774,1,Mercenary Epaulettes,Epaulettes
18776,3,Emblem of Power,Emblem
19037,3,The Protigious,One-handed Staff
19038,3,Immemorial Helm,Helmet
19039,3,Primitive Bli-Birch,Amulet
19040,3,Ashepaulettes,Epaulettes
19041,4,Passing Boots,Boots
19042,3,Unabelting,Belt
19043,4,Interminable Cloak,Cloak
19044,3,Past Cloak,Cloak
19045,4,Ancient Hat,Helmet
19046,3,Armoretro,Breastplate
19047,3,Bootanics,Boots
19049,4,Withered Breastplate,Breastplate
19050,3,Grim Ring,Ring
19051,3,Daybreak Hammer,Hammer
19052,3,Forecast Boots,Boots
19053,3,Scar,Amulet
19054,3,Memory,Belt
19055,4,Thoughts,Epaulettes
19056,3,Souvenir,Ring
19058,3,Anticip Hat,Helmet
19059,3,Admirable Cloak,Cloak
19060,4,Millennium Sword,Two-handed Sword
19061,4,Pheno-Stem,Wand
19062,5,Lucloak,Cloak
19063,7,Indestructible Boots,Boots
19064,4,Breath of Life,Dagger
19111,2,Friendrake,Pets
19121,3,Dimensional Shield,Shield
19122,3,Intemporal Dagger,Dagger
19123,3,Ordinary Hat,Helmet
19124,3,Shared Epaulettes,Epaulettes
19125,4,Traditional Shoes,Boots
19126,3,Classic Belt,Belt
19127,3,Abreastplate,Breastplate
19128,4,Perpetual Cloak,Cloak
19129,3,The Repeatable,Ring
19130,3,The Ephemeral,Hand
19131,3,The Syclology,Amulet
19132,3,Unstable Destroyer,Two-handed Staff
19133,3,The Arrow of Time,Bow
19134,4,Paradoxical Epaulettes,Epaulettes
19135,3,Cease Sword,Two-handed Sword
19136,3,Innovative Boots,Boots
19137,3,Original Breastplate,Breastplate
19138,3,Meteorologicloak,Cloak
19139,4,Time-X Belt,Belt
19140,3,Hattack,Helmet
19141,3,Map of Wonders,Cards
19142,4,Cheer Ring,Ring
19143,7,Durable Shield,Shield
19144,4,New Ancients' Dagger,Dagger
19145,4,The Eternal,Amulet
19146,5,Bygone Hand,Hand
19210,4,Eliotrope Emblem,Emblem
19237,0,Toshin Belt,Belt
19242,4,Encrystalled,Wand
19243,2,Glaff,One-handed Staff
19244,3,Hextatic,Shield
19246,2,Maratter's Maps,Cards
19247,4,Victorine,Dagger
19248,3,Muse,Sword
19249,3,Tuppen,Sword
19251,3,King-Breaker,Hammer
19252,3,Stashovel,Shovel
19266,2,Crobak,Pets
19274,2,Gobball War Chief,Mounts
19275,2,Gobball War Chief,Mounts
19276,2,Gobball War Chief,Mounts
19277,2,Gobball War Chief,Mounts
19318,1,White Chocolate Egg Helmet,Helmet
19319,1,Black Chocolate Egg Helmet,Helmet
19320,1,White Chocolate Egg Breastplate,Breastplate
19321,1,Black Chocolate Egg Breastplate,Breastplate
19322,1,White Chocolate Egg Epaulettes,Epaulettes
19323,1,Black Chocolate Egg Epaulettes,Epaulettes
19324,1,White Chocolate Egg Cape,Cloak
19325,1,Black Chocolate Egg Cape,Cloak
19326,1,White Chocolate Egg Boots,Boots
19327,1,Black Chocolate Egg Boots,Boots
19335,4,Orrok's Wings,Cloak
